id,nuts2,nuts2_method
PL_826,PL92,inside
PL_827,PL43,inside
PL_828,PL43,inside
PL_829,PL72,inside
PL_83,PL22,inside
PL_830,PL22,inside
PL_831,PL22,inside
PL_832,PL92,inside
PL_833,PL63,inside
PL_834,PL63,inside
PL_835,PL52,inside
PL_836,PL41,inside
PL_837,PL22,inside
PL_838,PL21,inside
PL_839,PL51,inside
PL_84,PL61,inside
PL_840,PL21,inside
PL_841,PL41,inside
PL_842,PL22,inside
PL_843,PL22,inside
PL_844,PL52,inside
PL_845,PL21,inside
PL_846,PL21,inside
PL_847,PL21,inside
PL_848,PL21,inside
PL_849,PL41,inside
PL_85,PL61,inside
PL_850,PL43,inside
PL_851,PL21,inside
PL_852,PL51,inside
PL_853,PL42,inside
PL_854,PL72,inside
PL_855,PL51,inside
PL_856,PL51,inside
PL_857,PL62,inside
PL_858,PL92,inside
PL_859,PL81,inside
PL_86,PL61,inside
PL_860,PL91,inside
PL_861,PL21,inside
PL_862,PL43,inside
PL_864,PL22,inside
PL_865,PL22,inside
PL_866,PL62,inside
PL_867,PL71,inside
PL_868,PL22,inside
PL_869,PL51,inside
PL_87,PL71,inside
PL_870,PL61,inside
PL_871,PL71,inside
PL_872,PL51,inside
PL_873,PL22,inside
PL_874,PL41,inside
PL_875,PL92,inside
PL_876,PL42,inside
PL_878,PL82,inside
PL_879,PL21,inside
PL_88,PL71,inside
PL_880,PL92,inside
PL_881,PL91,inside
PL_882,PL62,inside
PL_883,PL61,inside
PL_884,PL21,inside
PL_885,PL21,inside
PL_886,PL22,inside
PL_887,PL22,inside
PL_888,PL84,inside
PL_889,PL43,inside
PL_89,PL71,inside
PL_890,PL71,inside
PL_891,PL22,inside
PL_892,PL72,inside
PL_893,PL82,inside
PL_894,PL22,inside
PL_895,PL91,inside
PL_896,PL22,inside
PL_897,PL22,inside
PL_898,PL21,inside
PL_899,PL22,inside
PL_9,PL22,inside
PL_90,PL51,inside
PL_900,PL22,inside
PL_901,PL84,inside
PL_902,PL82,inside
PL_903,PL22,inside
PL_904,PL22,inside
PL_905,PL22,inside
PL_906,PL43,inside
PL_907,PL92,inside
PL_908,PL41,inside
PL_909,PL42,inside
PL_91,PL51,inside
PL_910,PL92,inside
PL_911,PL51,inside
PL_912,PL22,inside
PL_913,PL42,inside
PL_914,PL52,inside
PL_915,PL82,inside
PL_916,PL51,inside
PL_917,PL52,inside
PL_918,PL84,inside
PL_919,PL63,inside
PL_92,PL22,inside
PL_920,PL63,inside
PL_921,PL81,inside
PL_922,PL81,inside
PL_923,PL61,inside
PL_924,PL81,inside
PL_925,PL92,inside
PL_926,PL21,inside
PL_927,PL41,inside
PL_928,PL21,inside
PL_929,PL42,inside
PL_93,PL22,inside
PL_930,PL92,inside
PL_931,PL41,inside
PL_932,PL51,inside
PL_933,PL43,inside
PL_934,PL43,inside
PL_935,PL22,inside
PL_936,PL84,inside
PL_937,PL62,inside
PL_938,PL42,inside
PL_939,PL72,inside
PL_94,PL82,inside
PL_940,PL72,inside
PL_941,PL71,inside
PL_942,PL52,inside
PL_943,PL41,inside
PL_944,PL62,inside
PL_945,PL22,inside
PL_946,PL22,inside
PL_947,PL92,inside
PL_948,PL41,inside
PL_949,PL52,inside
PL_95,PL92,inside
PL_950,PL92,inside
PL_951,PL22,inside
PL_952,PL62,inside
PL_953,PL92,inside
PL_954,PL81,inside
PL_96,PL22,inside
PL_97,PL22,inside
PL_98,PL92,inside
PL_99,PL51,inside
PT_1,PT11,inside
PT_10,PT19,inside
PT_100,PT1C,inside
PT_101,PT11,inside
PT_102,PT11,inside
PT_103,PT11,inside
PT_104,PT1A,inside
PT_105,PT1B,inside
PT_106,PT1B,inside
PT_107,PT1B,inside
PT_108,PT1B,inside
PT_109,PT11,inside
PT_11,PT19,inside
PT_110,PT11,inside
PT_111,PT19,inside
PT_112,PT1D,inside
PT_113,PT1B,nearest_5km
PT_114,PT19,inside
PT_115,PT1D,inside
PT_116,PT19,inside
PT_117,PT20,inside
PT_118,PT1D,inside
PT_119,PT19,inside
PT_12,PT19,inside
PT_120,PT11,inside
PT_121,PT1D,inside
PT_122,PT1D,inside
PT_123,PT1A,inside
PT_124,PT1D,inside
PT_125,PT19,inside
PT_126,PT19,inside
PT_127,PT1D,inside
PT_128,PT1D,inside
PT_129,PT1D,inside
PT_13,PT1D,inside
PT_130,PT15,inside
PT_131,PT19,inside
PT_132,PT19,inside
PT_133,PT19,inside
PT_134,PT1D,inside
PT_135,PT1D,inside
PT_136,PT1D,inside
PT_137,PT1A,inside
PT_138,PT19,inside
PT_139,PT19,inside
PT_14,PT19,inside
PT_140,PT1B,inside
PT_141,PT19,inside
PT_142,PT1D,inside
PT_143,PT19,inside
PT_144,PT1D,inside
PT_145,PT19,inside
PT_146,PT11,inside
PT_147,PT11,inside
PT_148,PT1D,inside
PT_149,PT1D,inside
PT_15,PT1D,inside
PT_150,PT1B,inside
PT_151,PT19,inside
PT_152,PT19,inside
PT_153,PT19,inside
PT_154,PT1D,inside
PT_155,PT19,inside
PT_156,PT11,inside
PT_157,PT1D,inside
PT_158,PT19,inside
PT_159,PT19,inside
PT_16,PT19,inside
PT_160,PT19,inside
PT_161,PT19,inside
PT_162,PT19,inside
PT_163,PT19,inside
PT_164,PT1D,inside
PT_165,PT19,inside
PT_166,PT19,inside
PT_167,PT19,inside
PT_168,PT19,inside
PT_169,PT19,inside
PT_17,PT19,inside
PT_170,PT19,inside
PT_171,PT11,inside
PT_172,PT19,inside
PT_173,PT15,inside
PT_174,PT19,inside
PT_175,PT19,inside
PT_176,PT19,inside
PT_177,PT11,inside
PT_178,PT19,inside
PT_179,PT1D,inside
PT_18,PT19,inside
PT_180,PT19,inside
PT_181,PT1D,inside
PT_182,PT11,inside
PT_183,PT19,inside
PT_184,PT1B,nearest_5km
PT_185,PT11,inside
PT_186,PT11,inside
PT_187,PT1B,inside
PT_188,PT19,inside
PT_189,PT19,inside
PT_19,PT1D,inside
PT_190,PT1D,inside
PT_191,PT11,inside
PT_192,PT11,inside
PT_193,PT1B,inside
PT_194,PT30,nearest_5km
PT_195,PT30,inside
PT_196,PT19,inside
PT_197,PT19,inside
PT_198,PT1A,inside
PT_199,PT19,inside
PT_2,PT1D,inside
PT_20,PT1D,inside
PT_200,PT19,inside
PT_201,PT1A,inside
PT_201920,PT11,inside
PT_202,PT15,inside
PT_203,PT19,inside
PT_203314,PT1B,inside
PT_203829,PT19,inside
PT_204,PT19,inside
PT_205,PT19,inside
PT_205023,PT1B,nearest_5km
PT_205024,PT19,inside
PT_205074,PT19,inside
PT_205076,PT1D,inside
PT_205077,PT19,inside
PT_205078,PT1D,inside
PT_205083,PT1D,inside
PT_205102,PT19,inside
PT_205123,PT19,inside
PT_205127,PT11,inside
PT_205147,PT19,inside
PT_205168,PT19,inside
PT_205169,PT19,inside
PT_205178,PT19,inside
PT_205186,PT19,inside
PT_205188,PT19,inside
PT_205189,PT19,inside
PT_205195,PT19,inside
PT_205196,PT11,inside
PT_205231,PT1D,inside
PT_205242,PT19,inside
PT_205284,PT19,inside
PT_205390,PT19,inside
PT_205533,PT19,inside
PT_205551,PT19,inside
PT_205552,PT19,inside
PT_205553,PT19,inside
PT_205566,PT19,inside
PT_205572,PT19,inside
PT_205623,PT19,inside
PT_205629,PT19,inside
PT_205642,PT19,inside
PT_205653,PT1A,inside
PT_205680,PT1C,inside
PT_205802,PT19,inside
PT_205803,PT19,inside
PT_205819,PT1C,inside
PT_205827,PT11,inside
PT_205900,PT19,inside
PT_206,PT1C,inside
PT_206093,PT19,inside
PT_206190,PT19,inside
PT_206198,PT19,inside
PT_206231,PT19,inside
PT_206288,PT1D,inside
PT_207,PT19,inside
PT_207017,PT19,inside
PT_207706,PT11,inside
PT_208,PT11,inside
PT_208842,PT1C,inside
PT_209,PT19,inside
PT_21,PT1B,inside
PT_210,PT1A,nearest_5km
PT_210093,PT1D,inside
PT_210095,PT19,inside
PT_210637,PT11,inside
PT_210678,PT19,inside
PT_210683,PT19,inside
PT_211,PT11,inside
PT_212,PT1D,inside
PT_212703,PT19,inside
PT_213,PT1D,inside
PT_214,PT15,inside
PT_215,PT20,nearest_5km
PT_216,PT20,inside
PT_217,PT20,inside
PT_218,PT20,nearest_5km
PT_219,PT1D,inside
PT_219140,PT1C,inside
PT_22,PT19,inside
PT_220,PT11,inside
PT_221,PT11,inside
PT_222,PT19,inside
PT_223,PT19,inside
PT_224,PT11,inside
PT_225,PT1D,inside
PT_226,PT1D,inside
PT_226386,PT19,inside
PT_227,PT1A,inside
PT_227602,PT1A,nearest_5km
PT_228,PT1D,inside
PT_228130,PT1C,nearest_5km
PT_229,PT1D,inside
PT_229140,PT19,inside
PT_23,PT1D,inside
PT_230,PT11,inside
PT_231,PT1D,inside
PT_232,PT11,inside
PT_232160,PT19,inside
PT_233,PT19,inside
PT_234,PT19,inside
PT_235,PT19,inside
PT_236,PT19,inside
PT_237,PT11,inside
PT_238,PT19,inside
PT_239,PT19,inside
PT_24,PT19,inside
PT_240,PT19,inside
PT_241,PT1D,inside
PT_242,PT11,inside
PT_243,PT19,inside
PT_244,PT11,inside
PT_245,PT11,inside
PT_246,PT1B,inside
PT_247,PT11,inside
PT_248,PT1C,inside
PT_249,PT1C,inside
PT_25,PT1A,inside
PT_250,PT1A,inside
PT_251,PT11,inside
PT_252,PT20,inside
PT_253,PT11,inside
PT_254,PT19,inside
PT_255,PT1D,inside
PT_256,PT19,inside
PT_257,PT1A,inside
PT_258,PT1D,inside
PT_259,PT1C,inside
PT_26,PT19,inside
PT_260,PT19,inside
PT_263,PT11,inside
PT_265,PT19,inside
PT_269,PT11,inside
PT_27,PT19,inside
PT_270,PT11,inside
PT_272,PT1A,inside
PT_273,PT1C,inside
PT_275,PT1D,inside
PT_276,PT19,inside
PT_277,PT1B,inside
PT_28,PT1D,inside
PT_282,PT19,inside
PT_283,PT11,inside
PT_284,PT1B,inside
PT_285,PT19,inside
PT_286,PT19,inside
PT_287,PT1B,inside
PT_288,PT1D,inside
PT_289,PT19,inside
PT_29,PT19,inside
PT_290,PT1B,nearest_5km
PT_291,PT1D,inside
PT_292,PT11,inside
PT_293,PT1B,inside
PT_294,PT19,inside
PT_295,PT20,nearest_5km
PT_296,PT1C,inside
PT_297,PT1B,inside
PT_3,PT1B,inside
PT_30,PT11,inside
PT_31,PT19,inside
PT_32,PT19,inside
PT_33,PT11,inside
PT_34,PT19,inside
PT_35,PT1A,inside
PT_36,PT19,inside
PT_37,PT19,inside
PT_38,PT1D,inside
PT_39,PT1C,nearest_5km
PT_4,PT1D,inside
PT_40,PT19,inside
PT_41,PT1D,inside
PT_42,PT19,inside
PT_43,PT19,inside
PT_44,PT11,inside
PT_45,PT11,inside
PT_46,PT19,inside
PT_47,PT11,inside
PT_48,PT1A,inside
PT_49,PT19,inside
PT_5,PT1B,inside
PT_50,PT19,inside
PT_51,PT19,inside
PT_52,PT15,inside
PT_53,PT19,inside
PT_54,PT19,inside
PT_55,PT11,inside
PT_56,PT11,inside
PT_57,PT19,inside
PT_58,PT19,inside
PT_59,PT1A,inside
PT_6,PT19,inside
PT_60,PT1D,inside
PT_61,PT1D,inside
PT_62,PT11,inside
PT_63,PT1A,inside
PT_64,PT19,inside
PT_65,PT11,inside
PT_66,PT19,inside
PT_67,PT19,inside
PT_68,PT19,inside
PT_69,PT19,inside
PT_7,PT11,inside
PT_70,PT19,inside
PT_71,PT11,inside
PT_72,PT30,nearest_5km
PT_73,PT19,inside
PT_74,PT19,inside
PT_75,PT11,inside
PT_76,PT1D,inside
PT_77,PT19,inside
PT_78,PT1D,inside
PT_79,PT11,inside
PT_8,PT11,inside
PT_80,PT11,inside
PT_81,PT1A,inside
PT_82,PT1D,inside
PT_83,PT11,inside
PT_84,PT1D,inside
PT_85,PT19,inside
PT_86,PT19,inside
PT_87,PT11,inside
PT_88,PT19,inside
PT_89,PT19,inside
PT_9,PT11,inside
PT_90,PT11,inside
PT_91,PT1A,inside
PT_92,PT11,inside
PT_93,PT11,inside
PT_94,PT19,inside
PT_95,PT1A,inside
PT_96,PT15,inside
PT_97,PT1A,inside
PT_98,PT1B,nearest_5km
PT_99,PT1B,inside
RO_1,RO42,inside
RO_10,RO22,inside
RO_100,RO12,inside
RO_101,RO12,inside
RO_102,RO41,inside
RO_103,RO32,inside
RO_104,RO32,inside
RO_105,RO32,inside
RO_106,RO32,inside
RO_107,RO32,inside
RO_108,RO12,inside
RO_109,RO22,inside
RO_11,RO31,inside
RO_110,RO42,inside
RO_111,RO22,inside
RO_112,RO11,inside
RO_113,RO12,inside
RO_114,RO12,inside
RO_115,RO12,inside
RO_116,RO12,inside
RO_117,RO12,inside
RO_118,RO12,inside
RO_119,RO22,inside
RO_12,RO31,inside
RO_120,RO22,inside
RO_121,RO11,inside
RO_122,RO11,inside
RO_123,RO31,inside
RO_124,RO31,inside
RO_125,RO21,inside
RO_126,RO21,inside
RO_127,RO32,inside
RO_128,RO12,inside
RO_129,RO12,inside
RO_13,RO31,inside
RO_130,RO31,inside
RO_131,RO12,inside
RO_132,RO11,inside
RO_133,RO31,inside
RO_134,RO11,inside
RO_135,RO12,inside
RO_136,RO12,inside
RO_137,RO41,inside
RO_138,RO11,inside
RO_139,RO12,inside
RO_14,RO41,inside
RO_140,RO31,inside
RO_141,RO22,inside
RO_142,RO12,inside
RO_143,RO12,inside
RO_144,RO22,inside
RO_145,RO32,inside
RO_146,RO21,inside
RO_147,RO41,inside
RO_148,RO31,inside
RO_149,RO31,inside
RO_15,RO41,inside
RO_150,RO11,inside
RO_151,RO12,inside
RO_152,RO12,inside
RO_153,RO21,inside
RO_154,RO42,inside
RO_155,RO12,inside
RO_156,RO12,inside
RO_157,RO32,inside
RO_158,RO41,inside
RO_159,RO12,inside
RO_16,RO12,inside
RO_160,RO31,inside
RO_161,RO31,inside
RO_162,RO12,inside
RO_163,RO21,inside
RO_164,RO21,inside
RO_165,RO31,inside
RO_166,RO41,inside
RO_167,RO22,inside
RO_168,RO12,inside
RO_169,RO12,inside
RO_17,RO41,inside
RO_170,RO22,inside
RO_171,RO31,inside
RO_172,RO31,inside
RO_173,RO21,inside
RO_174,RO42,inside
RO_175,RO31,inside
RO_176,RO21,inside
RO_177,RO22,inside
RO_178,RO22,inside
RO_179,RO31,inside
RO_18,RO41,inside
RO_180,RO21,inside
RO_181,RO31,inside
RO_182,RO11,inside
RO_183,RO12,inside
RO_184,RO12,inside
RO_185,RO21,inside
RO_186,RO12,inside
RO_187,RO11,inside
RO_188,RO11,inside
RO_189,RO22,inside
RO_19,RO41,inside
RO_190,RO41,inside
RO_191,RO12,inside
RO_192,RO41,inside
RO_193,RO31,inside
RO_194,RO31,inside
RO_195,RO11,inside
RO_196,RO12,inside
RO_197,RO32,inside
RO_198,RO11,inside
RO_199,RO11,inside
RO_2,RO32,inside
RO_20,RO41,inside
RO_200,RO31,inside
RO_201,RO21,inside
RO_201674,RO21,inside
RO_202,RO21,inside
RO_203,RO21,inside
RO_204,RO31,inside
RO_204906,RO41,inside
RO_205,RO21,inside
RO_205990,RO31,inside
RO_206,RO21,inside
RO_206882,RO31,inside
RO_206922,RO31,inside
RO_207,RO22,inside
RO_207234,RO21,inside
RO_207235,RO11,inside
RO_207646,RO41,inside
RO_207678,RO41,inside
RO_207679,RO21,inside
RO_207680,RO11,inside
RO_208,RO31,inside
RO_209,RO42,inside
RO_209044,RO11,inside
RO_209602,RO12,inside
RO_209822,RO31,inside
RO_21,RO41,inside
RO_210,RO31,inside
RO_210324,RO12,inside
RO_210540,RO11,inside
RO_211,RO31,inside
RO_212,RO21,inside
RO_212300,RO41,inside
RO_213,RO41,inside
RO_213100,RO32,inside
RO_213221,RO31,inside
RO_213540,RO22,inside
RO_214,RO42,inside
RO_214780,RO31,inside
RO_215,RO42,inside
RO_215040,RO12,inside
RO_215500,RO31,inside
RO_216,RO12,inside
RO_216262,RO11,inside
RO_217,RO22,inside
RO_217760,RO41,inside
RO_218,RO31,inside
RO_219,RO42,inside
RO_219580,RO22,inside
RO_22,RO41,inside
RO_220,RO42,inside
RO_220945,RO22,inside
RO_221,RO42,inside
RO_222,RO31,inside
RO_223,RO11,inside
RO_224,RO31,inside
RO_224080,RO11,inside
RO_225,RO22,inside
RO_226,RO31,inside
RO_227,RO41,inside
RO_228,RO11,inside
RO_229,RO41,inside
RO_23,RO31,inside
RO_230,RO21,inside
RO_231,RO31,inside
RO_232,RO22,inside
RO_233,RO32,inside
RO_233260,RO12,inside
RO_233420,RO11,inside
RO_233683,RO11,inside
RO_234,RO11,inside
RO_235,RO31,inside
RO_236,RO12,inside
RO_237,RO12,inside
RO_238,RO22,inside
RO_239,RO31,inside
RO_24,RO42,inside
RO_240,RO21,inside
RO_241,RO31,inside
RO_242,RO41,inside
RO_243,RO12,inside
RO_244,RO22,inside
RO_25,RO31,inside
RO_250,RO21,inside
RO_251,RO31,inside
RO_253,RO22,inside
RO_254,RO31,inside
RO_255,RO42,inside
RO_256,RO31,inside
RO_258,RO31,inside
RO_259,RO21,inside
RO_26,RO31,inside
RO_260,RO22,inside
RO_262,RO42,inside
RO_263,RO12,inside
RO_264,RO32,inside
RO_266,RO11,inside
RO_267,RO32,inside
RO_268,RO12,inside
RO_269,RO12,inside
RO_27,RO32,inside
RO_270,RO12,inside
RO_272,RO31,inside
RO_273,RO11,inside
RO_274,RO42,inside
RO_275,RO22,inside
RO_279,RO11,inside
RO_28,RO41,inside
RO_282,RO31,inside
RO_283,RO31,inside
RO_284,RO22,inside
RO_285,RO31,inside
RO_286,RO21,inside
RO_287,RO12,inside
RO_289,RO31,inside
RO_29,RO11,inside
RO_290,RO22,inside
RO_291,RO31,inside
RO_292,RO31,inside
RO_293,RO21,inside
RO_294,RO41,inside
RO_3,RO41,inside
RO_30,RO22,inside
RO_303,RO42,inside
RO_304,RO22,inside
RO_31,RO42,inside
RO_32,RO21,inside
RO_33,RO22,inside
RO_34,RO21,inside
RO_35,RO41,inside
RO_36,RO41,inside
RO_37,RO22,inside
RO_38,RO21,inside
RO_39,RO31,inside
RO_4,RO11,inside
RO_40,RO21,inside
RO_41,RO42,inside
RO_42,RO42,inside
RO_43,RO21,inside
RO_44,RO22,inside
RO_45,RO42,inside
RO_46,RO42,inside
RO_47,RO11,inside
RO_48,RO11,inside
RO_49,RO31,inside
RO_5,RO11,inside
RO_50,RO12,inside
RO_51,RO31,inside
RO_52,RO12,inside
RO_53,RO11,inside
RO_54,RO41,inside
RO_55,RO31,inside
RO_56,RO31,inside
RO_57,RO42,inside
RO_58,RO31,inside
RO_59,RO42,inside
RO_6,RO12,inside
RO_60,RO21,inside
RO_61,RO12,inside
RO_62,RO12,inside
RO_63,RO31,inside
RO_64,RO22,inside
RO_65,RO41,inside
RO_66,RO11,inside
RO_67,RO31,inside
RO_68,RO21,inside
RO_69,RO11,inside
RO_7,RO22,inside
RO_70,RO12,inside
RO_71,RO12,inside
RO_72,RO42,inside
RO_73,RO41,inside
RO_74,RO32,inside
RO_75,RO21,inside
RO_76,RO21,inside
RO_77,RO21,inside
RO_78,RO21,inside
RO_79,RO22,inside
RO_8,RO31,inside
RO_80,RO21,inside
RO_81,RO41,inside
RO_82,RO11,inside
RO_83,RO42,inside
RO_84,RO42,inside
RO_85,RO31,inside
RO_86,RO41,inside
RO_87,RO41,inside
RO_88,RO41,inside
RO_89,RO42,inside
RO_9,RO22,inside
RO_90,RO31,inside
RO_91,RO32,inside
RO_92,RO11,inside
RO_93,RO21,inside
RO_94,RO21,inside
RO_95,RO31,inside
RO_96,RO31,inside
RO_97,RO32,inside
RO_98,RO42,inside
RO_99,RO42,inside
SE_1,SE12,inside
SE_10,SE11,inside
SE_100,SE31,inside
SE_101,SE23,inside
SE_102,SE23,inside
SE_103,SE21,inside
SE_104,SE23,inside
SE_105,SE23,inside
SE_106,SE23,inside
SE_107,SE33,inside
SE_108,SE23,inside
SE_109,SE23,inside
SE_11,SE11,inside
SE_110,SE23,inside
SE_111,SE22,inside
SE_112,SE23,inside
SE_113,SE23,inside
SE_114,SE23,inside
SE_115,SE23,inside
SE_116,SE23,inside
SE_117,SE32,inside
SE_118,SE23,inside
SE_119,SE33,inside
SE_12,SE11,inside
SE_120,SE31,inside
SE_121,SE31,inside
SE_122,SE12,inside
SE_123,SE32,inside
SE_124,SE22,inside
SE_125,SE32,inside
SE_126,SE32,inside
SE_127,SE32,inside
SE_128,SE23,inside
SE_129,SE21,inside
SE_13,SE11,inside
SE_130,SE21,inside
SE_131,SE21,inside
SE_132,SE21,inside
SE_133,SE21,inside
SE_134,SE22,inside
SE_135,SE22,inside
SE_136,SE22,inside
SE_137,SE22,inside
SE_138,SE22,inside
SE_139,SE12,inside
SE_14,SE11,inside
SE_140,SE12,inside
SE_141,SE22,inside
SE_142,SE22,nearest_5km
SE_143,SE31,inside
SE_144,SE31,inside
SE_145,SE31,inside
SE_146,SE31,inside
SE_147,SE31,inside
SE_148,SE23,inside
SE_149,SE12,inside
SE_15,SE11,inside
SE_150,SE12,inside
SE_151,SE32,inside
SE_152,SE12,inside
SE_153,SE23,inside
SE_154,SE12,inside
SE_155,SE12,inside
SE_156,SE12,inside
SE_157,SE22,inside
SE_158,SE22,inside
SE_159,SE22,inside
SE_16,SE11,inside
SE_160,SE21,inside
SE_161,SE23,inside
SE_162,SE21,inside
SE_163,SE12,inside
SE_164,SE12,inside
SE_165,SE22,inside
SE_166,SE22,inside
SE_167,SE21,nearest_5km
SE_168,SE22,inside
SE_169,SE22,inside
SE_17,SE11,inside
SE_170,SE31,inside
SE_171,SE12,inside
SE_172,SE12,inside
SE_173,SE23,inside
SE_174,SE23,inside
SE_175,SE12,inside
SE_176,SE21,inside
SE_177,SE31,inside
SE_178,SE33,inside
SE_179,SE12,inside
SE_18,SE31,inside
SE_180,SE33,inside
SE_181,SE33,inside
SE_182,SE33,inside
SE_183,SE22,inside
SE_184,SE22,inside
SE_185,SE22,inside
SE_186,SE22,nearest_5km
SE_187,SE33,inside
SE_188,SE23,inside
SE_189,SE12,inside
SE_19,SE11,inside
SE_190,SE12,inside
SE_191,SE12,inside
SE_192,SE12,inside
SE_193,SE12,inside
SE_194,SE12,inside
SE_195,SE12,inside
SE_196,SE23,inside
SE_197,SE23,inside
SE_198,SE11,inside
SE_199,SE31,inside
SE_2,SE12,inside
SE_20,SE11,inside
SE_200,SE11,inside
SE_201,SE11,inside
SE_201625,SE23,inside
SE_201843,SE22,inside
SE_202,SE21,inside
SE_202297,SE21,inside
SE_202298,SE32,inside
SE_202299,SE32,inside
SE_202713,SE23,inside
SE_202805,SE32,inside
SE_202809,SE32,inside
SE_202810,SE32,inside
SE_202835,SE12,inside
SE_202845,SE11,inside
SE_202860,SE21,inside
SE_202867,SE33,inside
SE_203,SE21,nearest_5km
SE_203005,SE33,inside
SE_203007,SE22,inside
SE_203014,SE21,inside
SE_203188,SE12,inside
SE_203201,SE32,inside
SE_203399,SE31,inside
SE_203743,SE33,inside
SE_203763,SE21,inside
SE_203917,SE22,inside
SE_204,SE21,inside
SE_204052,SE23,inside
SE_204053,SE23,inside
SE_204256,SE12,inside
SE_204726,SE22,inside
SE_204841,SE11,inside
SE_204842,SE11,inside
SE_204881,SE23,inside
SE_204948,SE23,inside
SE_205,SE23,inside
SE_205002,SE22,inside
SE_205175,SE31,inside
SE_205193,SE22,inside
SE_205221,SE12,inside
SE_205316,SE32,inside
SE_205634,SE23,inside
SE_205651,SE31,inside
SE_205652,SE23,inside
SE_205665,SE23,inside
SE_205685,SE11,inside
SE_205791,SE21,inside
SE_205792,SE21,inside
SE_205800,SE21,inside
SE_205805,SE33,inside
SE_205808,SE31,inside
SE_205887,SE22,inside
SE_205903,SE22,inside
SE_205906,SE11,inside
SE_206,SE22,inside
SE_206002,SE31,inside
SE_206045,SE31,inside
SE_206082,SE23,inside
SE_206192,SE12,inside
SE_206197,SE12,inside
SE_206229,SE32,inside
SE_206230,SE32,inside
SE_206541,SE33,inside
SE_206883,SE22,nearest_5km
SE_206924,SE23,inside
SE_206945,SE11,inside
SE_206966,SE23,inside
SE_207,SE33,inside
SE_207004,SE11,inside
SE_207022,SE32,inside
SE_207362,SE22,inside
SE_207488,SE22,inside
SE_207522,SE11,inside
SE_207555,SE31,inside
SE_207649,SE23,inside
SE_207651,SE22,inside
SE_207654,SE21,inside
SE_207662,SE11,inside
SE_207663,SE11,inside
SE_207666,SE21,inside
SE_207667,SE21,inside
SE_207668,SE21,inside
SE_207669,SE21,inside
SE_207673,SE22,nearest_5km
SE_207698,SE31,inside
SE_207747,SE23,inside
SE_207942,SE31,inside
SE_208,SE23,nearest_5km
SE_208282,SE21,inside
SE_208482,SE33,inside
SE_208543,SE31,inside
SE_208763,SE23,inside
SE_208764,SE23,inside
SE_208832,SE12,inside
SE_208942,SE22,inside
SE_209,SE22,inside
SE_209062,SE31,inside
SE_209072,SE11,inside
SE_209074,SE21,inside
SE_209722,SE32,inside
SE_209930,SE33,inside
SE_209970,SE23,inside
SE_21,SE11,inside
SE_210,SE22,inside
SE_210139,SE11,inside
SE_210477,SE33,inside
SE_210528,SE21,inside
SE_210529,SE21,inside
SE_210530,SE21,inside
SE_210538,SE11,inside
SE_210543,SE21,inside
SE_210587,SE22,inside
SE_210594,SE23,inside
SE_210595,SE23,inside
SE_210604,SE33,inside
SE_210611,SE23,inside
SE_210640,SE23,inside
SE_210698,SE11,inside
SE_211,SE22,inside
SE_211058,SE23,inside
SE_211078,SE33,inside
SE_211079,SE33,inside
SE_211080,SE33,inside
SE_211081,SE33,inside
SE_211082,SE33,inside
SE_211083,SE33,inside
SE_211098,SE12,inside
SE_211099,SE12,inside
SE_211100,SE12,inside
SE_211378,SE33,inside
SE_212,SE22,inside
SE_212038,SE21,inside
SE_212080,SE32,inside
SE_212782,SE22,inside
SE_213,SE33,inside
SE_213160,SE33,inside
SE_213260,SE23,inside
SE_213481,SE12,inside
SE_213500,SE21,inside
SE_213860,SE11,inside
SE_214,SE31,inside
SE_214020,SE11,inside
SE_215,SE31,inside
SE_215301,SE31,inside
SE_215541,SE21,inside
SE_215620,SE33,inside
SE_216,SE33,inside
SE_216020,SE11,inside
SE_216041,SE32,inside
SE_216381,SE12,inside
SE_216440,SE31,inside
SE_216660,SE21,inside
SE_217,SE22,inside
SE_217480,SE11,inside
SE_217481,SE23,inside
SE_217500,SE33,inside
SE_217840,SE22,inside
SE_217860,SE11,inside
SE_217861,SE11,inside
SE_218,SE23,inside
SE_218260,SE22,inside
SE_218381,SE23,inside
SE_218460,SE22,inside
SE_218561,SE31,inside
SE_218580,SE31,inside
SE_218760,SE33,inside
SE_218761,SE33,inside
SE_218762,SE33,inside
SE_219,SE23,inside
SE_219320,SE23,inside
SE_219340,SE33,inside
SE_219341,SE33,inside
SE_219342,SE33,inside
SE_219360,SE22,inside
SE_219720,SE11,inside
SE_22,SE31,inside
SE_220,SE23,inside
SE_220021,SE22,inside
SE_220041,SE31,inside
SE_220100,SE22,inside
SE_220200,SE32,inside
SE_220260,SE11,inside
SE_220744,SE12,inside
SE_220828,SE22,inside
SE_221,SE31,inside
SE_221481,SE32,inside
SE_221484,SE32,inside
SE_221485,SE32,inside
SE_221512,SE23,inside
SE_221800,SE23,inside
SE_222,SE22,inside
SE_223,SE11,inside
SE_223643,SE23,inside
SE_224,SE12,inside
SE_224010,SE32,inside
SE_224380,SE23,inside
SE_225,SE12,inside
SE_225382,SE32,inside
SE_226,SE12,inside
SE_226564,SE33,inside
SE_227,SE32,inside
SE_227143,SE31,inside
SE_227372,SE23,inside
SE_227400,SE11,inside
SE_228,SE32,inside
SE_229,SE32,inside
SE_23,SE31,inside
SE_230,SE32,inside
SE_230380,SE12,inside
SE_231,SE32,inside
